Date,SP500_Returns,VIX,Treasury_10Y,Yield_Spread,SP500_Volatility,cumret_5,cumret_10,cumret_20,cumret_30
2010-02-16,1.800074864554846,22.25,3.66,2.84,1.3403799331358257,-0.02466224597023059,2.140899246586203,5.899327418630995,7.1606697382980755
2010-02-17,0.4237959455579698,21.72,3.74,2.87,1.3064291994113764,0.5211394546531967,1.7535110299709222,6.066334146979968,6.359200309619406
2010-02-18,0.6584742448973557,20.63,3.79,2.89,1.3045912267703803,-0.34425648012198495,1.4655496456403405,5.338148276908727,6.446801498616428
2010-02-19,0.2186622042297248,20.02,3.78,2.83,1.2381437585848143,-0.4219419498826871,2.6623426577159437,4.5736882947454705,7.056618404742698
2010-02-22,-0.1045857833990249,19.94,3.8,2.89,1.1267283295882893,0.6949351634019774,2.7517793129706813,5.216563778187422,7.349205415377935
2010-02-23,-1.210280959693144,21.37,3.69,2.82,1.158534035477896,2.1660957004060455,4.188742609956142,7.269328534086772,8.025760784336967
2010-02-24,0.972045942422195,20.27,3.7,2.83,1.1739034980007454,1.2259824968196886,3.652599930683542,5.6530691090448615,7.346816247089993
2010-02-25,-0.2081040179913507,20.1,3.64,2.82,1.1710512657401126,1.8160580231899592,4.288542562690889,5.692969916606949,8.28966748582558
2010-02-26,0.1405379177898513,19.5,3.61,2.8,1.135755772602128,3.097353641950229,4.119548425273201,5.622502343616542,8.328730096943215
2010-03-01,1.015850827289455,19.26,3.61,2.81,1.123566414487731,2.042649062965296,3.1190945717544327,5.154566310163733,7.312840321159042
2010-03-02,0.2330442271990751,19.06,3.62,2.82,1.0859035127261174,1.9797633409436743,3.6796505609092645,4.914554824501005,8.257098745622216
2010-03-03,0.0429201602061501,18.83,3.63,2.81,1.0510664126179097,2.397227840134919,4.238500542491064,4.526319763346476,8.301826226540454
2010-03-04,0.3736118033485169,18.72,3.61,2.75,1.0425052664656924,2.4283836827956984,3.8166635323940934,4.9093035718750455,6.158671735129673
2010-03-05,1.4007480947064943,17.42,3.69,2.78,0.7540269098089534,0.9914849869696374,1.8617787082865656,4.2803189887042015,5.165545875262478
2010-03-08,-0.0175596013391565,17.79,3.72,2.82,0.7583676234965903,1.0548976517896325,2.398775458388225,4.474303153820847,6.031624413290526
2010-03-09,0.1712737085529214,17.92,3.71,2.82,0.7039077924796845,1.6668868060444764,2.9567358689250645,3.682756964200218,5.742469467167766
2010-03-10,0.452455995494172,18.57,3.73,2.81,0.6702966670778531,1.798166553132452,1.9299749159202406,3.5640363279617837,5.504496242182988
2010-03-11,0.4041519314613495,18.06,3.73,2.76,0.6570164023674153,1.355366354210652,1.3466746388481,3.836591081642071,5.828352311837137
2010-03-12,-0.0217345947039371,17.58,3.71,2.74,0.6470404386738767,0.8617496033741956,1.4434887022411802,4.042643034214599,5.396573806794747
2010-03-15,0.0452194832708086,18.0,3.71,2.75,0.6353329316752314,1.3298492580035681,1.9739038117648766,4.066895434663098,2.885672518280713
2010-03-16,0.7779116301385613,17.69,3.66,2.73,0.5465709979603753,1.2687012491503724,1.1910767994596005,4.414991910127863,2.7512829669658068
2010-03-17,0.5821675803744153,16.91,3.65,2.7,0.5497733291690399,0.12948009502604663,0.27611604096136055,3.8981045035207718,3.478796247526539
2010-03-18,-0.0325846027337206,16.62,3.68,2.7,0.5475272820986702,-0.008575486109108077,1.0524707713613246,2.2559077926876947,1.7892819826105022
2010-03-19,-0.5086446449439896,16.97,3.7,2.68,0.5740527046209076,0.5767687960545942,2.374335409303896,3.2433825610264755,3.6520376291017786
2010-03-22,0.5095296193887933,16.87,3.67,2.66,0.5718919868950474,0.6356020052111555,2.0269067536613505,3.5477464829436034,0.6681977852879051
2010-03-23,0.7170966908320198,16.35,3.69,2.67,0.46399557727462,-0.07665196525015183,0.7051710499053065,2.7057322425112718,-0.7068864404202069
2010-03-24,-0.5493304207041971,17.55,3.84,2.76,0.4814598546035569,0.14644632709184258,1.603121567909227,3.5068401902495605,-3.388650299886231
2010-03-25,-0.1704167338318907,18.4,3.91,2.81,0.4795335538828455,1.0611372551483589,2.456830923823472,4.422126023334849,-4.7052041643367515
2010-03-26,0.0737722599547963,17.77,3.86,2.82,0.4807739452467717,1.7872582652702862,2.5621697017957468,3.896834735403032,-0.5880374041053238
2010-03-29,0.5683234964352302,17.59,3.88,2.84,0.4541544898965131,1.38251743987996,2.052477687587295,0.8941196447660227,-1.4856490748430984
2010-03-30,0.0042659372815556,17.13,3.88,2.82,0.4575414339365989,0.7824227575756737,3.1859677875129666,1.5418416493365728,-0.13636891417179164
2010-03-31,-0.327287474868454,17.59,3.84,2.82,0.4732040342424227,1.4545451129236442,3.612015109440314,3.193861442795587,-1.0252953792866615
2010-04-01,0.7413801148249854,17.47,3.89,2.84,0.4863423631310811,1.3810389498699172,1.1909031141348558,0.7291372547597375,-3.6007064556556334
2010-04-05,0.7927990844467381,17.02,4.01,2.83,0.425198428661958,0.7613049508671477,0.8488916174625327,1.2480688784835436,-4.2528466694656375
2010-04-06,0.1684295710679517,16.23,3.98,2.84,0.4219664261206122,0.6608242373786322,1.4906261276294464,-1.3317163203369287,-5.770774142406387
2010-04-07,-0.5876707172041695,16.62,3.89,2.83,0.459067867904492,2.384885145814386,1.9865525987882382,-1.4021697948615741,-5.700021576131242
2010-04-08,0.3374341747336196,16.48,3.91,2.82,0.4562128294145396,2.126538534193134,1.8736812343584708,-4.913010339410739,-9.680218237579696
2010-04-09,0.668390656297202,16.14,3.9,2.82,0.4668624138734232,-0.18754575579865707,1.9181689320183937,-6.990295350326814,-8.93191005693934
2010-04-12,0.1766609476283376,15.58,3.87,2.8,0.4642393512383212,0.086924903005281,1.301322931728044,-3.0715098121075535,-10.265943271910505
2010-04-13,0.0685400819705916,16.2,3.84,2.77,0.463860920277706,0.8243543568588363,-1.1350611656557263,-3.4669680174367223,-10.295666458203423
2010-04-14,1.1150066851666862,15.59,3.88,2.81,0.4912595456681256,-0.3890540546672261,-1.593362133853382,-3.2197563030336718,-11.787062351999955
2010-04-15,0.0842538727691799,15.89,3.86,2.82,0.4843689669922205,-0.24759215720407957,-0.40357642518875636,-4.475649357681933,-8.963660189032863
2010-04-16,-1.6126534744455467,18.36,3.79,2.81,0.6299845282843427,2.1096712867767042,-0.45633139458625127,-4.735217714566664,-8.616507451569678
2010-04-19,0.4521331252766547,17.34,3.83,2.82,0.6165350933526417,1.2133433312089936,0.39581720197297,-5.058794603593631,-10.589389448653087
2010-04-20,0.8058340784849571,15.73,3.82,2.77,0.6287760623684091,-1.9433950606610018,-2.7808897783497155,-7.154749701617047,-9.011989620530104
2010-04-21,-0.1018996905392199,16.32,3.77,2.74,0.6182872110991711,-1.2090117885709906,-3.322714914172009,-7.536850672027528,-8.550175826445084
2010-04-22,0.2263879356942943,16.47,3.8,2.73,0.5970383576753866,-0.15637143138490517,-6.66186937738763,-11.341397829100385,-11.896550244030601
2010-04-23,0.7123520099379554,16.62,3.84,2.74,0.6028245782875604,-2.5129869179152386,-8.740800954035311,-10.645873157508278,-13.703507375382085
2010-04-26,-0.4296448099761374,17.47,3.83,2.74,0.6194584872803411,-0.807725644000068,-4.316659069479933,-11.418672401183038,-12.379855846151067
2010-04-27,-2.338194525714987,22.81,3.71,2.68,0.8314671714014179,-0.8540931212199676,-2.3586793045897614,-9.265777535044052,-10.815150987650624
2010-04-28,0.6462752419523099,21.08,3.8,2.77,0.8420229669075702,-2.1395707886607496,-1.6527281131101468,-10.358752660579773,-8.773168548245913
2010-04-29,1.2943228020842137,18.44,3.76,2.75,0.8780512371632437,-6.515686618432515,-4.0885734510682,-8.594770230292692,-9.544411650402207
2010-04-30,-1.6647680109796337,22.05,3.69,2.72,0.9557485036529044,-6.3883524986822815,-4.298501732884407,-8.197584207319075,-8.17904771388054
2010-05-03,1.3120586781854904,20.19,3.72,2.72,0.9838931194929704,-3.537506774858634,-5.433106634904106,-10.94189674110262,-7.238869178875995
2010-05-04,-2.383846584506677,23.84,3.63,2.67,1.1253490674793198,-1.5175474517665655,-4.498971357889747,-6.409336423645573,-5.026413723715672
2010-05-05,-0.6586554728659322,24.91,3.58,2.7,1.1272081237582958,0.4974867568782404,-4.358971969593773,-5.407124235679806,-4.27405767910507
2010-05-06,-3.2353496411350324,32.8,3.41,2.66,1.3257740082926237,2.5962785408261357,-5.013522791272928,-5.608298378942267,-0.9431382722315362
2010-05-07,-1.5308264998017185,40.95,3.45,2.62,1.337343776188583,2.2324687382181185,-2.087539912018588,-5.438034163380301,0.2088386035273615
2010-05-10,4.397412445198401,28.84,3.57,2.7,1.7072179492945554,-1.9651159706407295,-7.422413622513668,-8.426959905722974,-5.554734546826401
2010-05-11,-0.3397292018489928,28.32,3.56,2.71,1.7070080536409995,-3.027365615882671,-7.073950025728159,-8.660751025112246,-5.515707684391402
2010-05-12,1.3739523915341278,25.52,3.56,2.67,1.7181530971852583,-4.832418086454904,-8.85232948554232,-7.2400995965857255,-8.362431304391704
2010-05-13,-1.2145144968583543,26.68,3.55,2.68,1.733328867005029,-7.417229396942404,-4.6982898090099035,-5.688413149136662,-6.970550155941735
2010-05-14,-1.880001451209212,31.24,3.44,2.65,1.7456661485277545,-4.225671847266788,-4.074212572463409,-4.054843499069383,-5.380926364092852
2010-05-17,0.1109368515538999,30.84,3.47,2.66,1.740330347560033,-5.566689557401416,-5.825283997572662,-1.9095081584211138,-8.417326868955543
2010-05-18,-1.4195906037184347,33.55,3.38,2.62,1.7407575109156443,-4.1729137663895965,-2.00036072167864,-0.5522897222421719,-8.038016056906915
2010-05-19,-0.5130263873571406,35.32,3.36,2.56,1.7400241980029192,-4.224034401482745,-1.0959232535150076,0.08878437657708904,-7.863328987168449
2010-05-20,-3.8975903416611057,45.79,3.25,2.49,1.9016393008284271,2.9367662797538996,-0.6261686980582937,4.285225264325776,-4.573572942422189
2010-05-21,1.5024380686144978,40.1,3.2,2.44,1.9378255265476767,0.1581418295744541,-3.42192837188553,2.3453383905199354,-5.482250091915574
2010-05-24,-1.2908014000787449,38.32,3.23,2.46,1.9447195348961763,-0.27383816045336573,-1.0850858426069143,2.0174203592560724,-1.2462166049048262
2010-05-25,0.0353937385713543,34.61,3.18,2.37,1.9041955097230057,2.267159662367968,-1.707595448018473,1.6768627761195365,-0.35194819453508996
2010-05-26,-0.5660994533812413,35.02,3.21,2.39,1.8860745602560245,3.266071115461733,1.768810853702374,0.5374774565115148,0.9373107564301542
2010-05-27,3.2876173067238,29.68,3.34,2.47,2.034302323648534,-3.461285123460278,-1.0389355428590874,-2.3842807672371125,-2.203874431347097
2010-05-28,-1.237468831159061,32.07,3.31,2.55,2.022849591235426,-3.5744175521463917,0.02019172728571217,-1.362213255342326,0.5443250433332159
2010-06-01,-1.716532127985071,35.54,3.29,2.51,2.000595348148878,-0.813475287917742,4.157990600205896,-2.7523766265630245,2.284473284099686
2010-06-02,2.5842707133391096,30.17,3.35,2.53,2.06931697529216,-3.8866388032179455,1.477628907718631,-6.160895468279437,-0.17298425004244056
2010-06-03,0.4051376711240895,29.46,3.39,2.57,2.073562014356235,-1.4499053228095526,1.1978349822007628,-6.842393110852196,-3.4411425771964876
2010-06-04,-3.4411425771964765,35.48,3.2,2.48,2.089567054042443,2.5092001521866747,4.94234135691225,-3.972277402055624,0.5981890060832384
2010-06-07,-1.353207320412908,36.57,3.17,2.43,2.084285956509558,3.7278585082709093,5.971611013950473,-2.133322487493361,3.1424039416881655
2010-06-08,1.0976067492112662,33.7,3.18,2.44,1.8087061405630311,5.01223921551317,3.1365403572269246,-0.1628983492231839,0.71468604711038
2010-06-09,-0.5941674758709992,33.73,3.2,2.46,1.808979841081852,5.581188342746435,3.443255091341424,1.3791983822783127,3.597656949205219
2010-06-10,2.950679284920388,30.57,3.33,2.54,1.9228020837744535,2.686694836451653,-1.2099319888496551,-0.817048062463388,1.4556023754090042
2010-06-11,0.4379678623643857,28.79,3.24,2.49,1.9195388679783227,2.373583250199296,-1.3594692334384817,-1.17716891474281,2.1445616254362143
2010-06-14,-0.1804663564661246,28.58,3.28,2.51,1.881992707742272,2.1631146520783906,-1.3821259075340486,0.5240275058426391,2.2218515302452557
2010-06-15,2.3494191121040897,25.87,3.32,2.53,1.965533851123072,-1.7861716617972756,-6.634505127209356,-1.7987264398152458,-0.8159730051475966
2010-06-16,-0.0555934765066989,25.92,3.27,2.52,1.940031140303848,-2.0249187236505373,-7.527298832478991,-1.6265783656239208,-1.1735007066675407
2010-06-17,0.1283008164049803,25.05,3.21,2.49,1.9365723627720577,-3.794675475247722,-7.945059392295395,-4.584067989412189,-1.2938660774834188
2010-06-18,0.1317130794303622,23.95,3.24,2.5,1.7027949215087983,-3.6464997757421735,-8.494777840575306,-4.1395611100903835,0.7471947018790948
2010-06-21,-0.3856841152281021,24.88,3.26,2.52,1.680363826359118,-3.470176659830637,-7.648212029518808,-2.6697782974063555,0.6521748189067367
2010-06-22,-1.6070691127224812,27.05,3.18,2.47,1.6958486071016672,-4.936507971888315,-3.199097715535193,-2.3482020065130227,2.9151500426846777
2010-06-23,-0.2985473844226649,26.91,3.13,2.47,1.6983006467536903,-5.616101601700507,-1.995351661392042,0.1492623735858345,3.0923792464826683
2010-06-24,-1.680350261882635,29.74,3.14,2.47,1.738981978356399,-4.314089617752748,0.39769577478365736,2.6981805134072445,4.4659143569311555
2010-06-25,0.2859362131449217,28.53,3.12,2.47,1.5648578029727938,-5.031761226679887,0.1848127917388087,3.5523236053617513,4.7392203308128655
2010-06-28,-0.203393834902843,29.0,3.05,2.43,1.5425327546575938,-4.328232690289779,1.9328680839230117,3.6544870500860194,4.32639238285395
2010-06-29,-3.101701864061035,34.13,2.97,2.36,1.6484164158846388,1.8276314274667582,5.179406689787092,6.231994089454029,4.631975425559154
2010-06-30,-1.01129704925228,34.54,2.97,2.36,1.5289544830562487,3.836194522320868,6.381040450159969,6.870998733238132,5.132387036014108
2010-07-01,-0.3240451675925015,32.86,2.96,2.33,1.5197633224667724,4.92422068590217,3.65107117629484,7.225243176415996,5.0497878202968804
2010-07-02,-0.4662369010297373,30.12,3.0,2.37,1.3348891653038046,5.492967002231319,4.759528065946972,10.099940008180774,5.554576350378526
2010-07-06,0.535903441522545,29.65,2.95,2.33,1.3152394010035606,6.544355717757644,5.390728042757287,8.987792257014737,6.2720052130952775
2010-07-07,3.133081639370272,26.84,3.0,2.37,1.4810524257985171,3.29161664209765,0.8790162993746575,6.3163127759410465,3.196356967956171
2010-07-08,0.941267817151159,25.71,3.04,2.41,1.4882886098291637,2.4508274205793157,2.188277873890465,5.191315916257877,0.5026867444814176
2010-07-09,0.7203887818266752,24.98,3.07,2.44,1.3377349016658884,-1.2133990619940915,2.2913720488009215,4.0521035375885806,-0.5816560687279648
2010-07-12,0.0732902047505534,24.43,3.08,2.43,1.3334629612229378,-0.6952491309385911,3.3612987036500286,4.546005938586317,-1.0558530380938347
2010-07-13,1.5378879091830775,24.56,3.15,2.48,1.379238298948213,-1.0827675170859363,1.6889733395371254,2.3481378910679362,-3.9686281939479873
2010-07-14,-0.0155131630637406,24.89,3.07,2.45,1.2672143348186518,-2.335717477520527,1.0007542662523239,-0.5204738089487404,-3.6377992724401564
2010-07-15,0.1196103318091612,25.14,3.0,2.39,1.2680197029371731,-0.2562688396952173,0.46056917755723514,-1.1737555948523326,-4.492558974452621
2010-07-16,-2.8819473359129044,26.25,2.96,2.35,1.413063564200609,3.5478203293931143,3.4482730950672558,1.34944736038769,-0.027236783597228698
2010-07-19,0.5981890060832162,25.97,2.99,2.38,1.4230727762021038,4.084948402858779,5.097781596411877,0.7589269435530843,-2.0844766445449636
2010-07-20,1.1416551196032687,23.93,2.98,2.37,1.4533287614623966,2.8020808781743956,3.4130746423899128,0.8361999074344206,-3.1518832862318047
2010-07-21,-1.2819816608358736,25.64,2.9,2.32,1.4376152202366264,3.41626606738743,5.389918216916767,2.297148360075685,1.000390204107937
2010-07-22,2.2513373250030444,24.63,2.96,2.36,1.5300089691634828,0.7186797695590386,2.938730454067784,-1.6494955825453572,-0.32643011291558777
2010-07-23,0.8220020548377116,23.47,3.02,2.42,1.4854298655791132,-0.09613648458189905,1.7212903234377297,-2.8086710149495153,0.16777388574837904
2010-07-26,1.1200166146517754,22.73,3.03,2.41,1.5012569857289346,0.9730832450749238,1.1461806786435602,-4.2735064256578585,-2.0780121920324746
2010-07-27,-0.1049357346629031,23.19,3.08,2.43,1.5000758339802058,0.5943398800843047,0.6482163501935423,-5.5636332511633135,-1.3439965491003014
2010-07-28,-0.6921964711350426,24.25,3.03,2.42,1.3059645866645844,1.9084542737631605,-1.506155163149403,-4.592592968627285,-0.1762858943584633
2010-07-29,-0.4158621107493432,24.13,3.03,2.44,1.2807824134197705,2.2042094769194165,-1.6268320852542817,-4.930420156445203,0.7280799722154674
2010-07-30,0.0063499212188622,23.5,2.94,2.39,1.2738706661602892,1.8191756995855846,-2.0288649311243523,-3.3596596392387768,1.8427786200092333
2010-08-02,2.2022522061804883,22.01,2.99,2.43,1.3219356311883923,0.17142928392954726,-4.128397942328155,-6.833881868732073,-0.4227887861330104
2010-08-03,-0.4796355216742376,22.63,2.94,2.41,1.339488880568207,0.05355815264902475,-2.4918268254439657,-6.34828618269383,0.4114368663120649
2010-08-04,0.6051112519185553,22.21,2.98,2.42,1.1819747308774835,-3.350663555095934,-2.934597454070953,-4.165035979792853,-0.2288737160710319
2010-08-05,-0.1268524584838171,22.1,2.94,2.41,1.1762273545893769,-3.7484185649308888,-4.457239773964838,-3.171945634632012,-0.019549725262968387
2010-08-06,-0.3704038628435491,21.74,2.86,2.36,1.1790400607358444,-3.7792887285430843,-4.453306995992257,-1.5272284029721916,1.8784945271113962
2010-08-09,0.5483064382283187,22.14,2.86,2.32,1.1810210990142154,-4.292468677940198,-5.358271630167188,-3.1876565670035273,1.0631402849010874
2010-08-10,-0.5967405488298549,22.37,2.79,2.27,1.1526390191650002,-2.544022446667593,-6.171842707816566,-1.9793822201102707,1.17923840045715
2010-08-11,-2.8178764954173263,25.39,2.72,2.18,1.3273779981698643,0.43049038547944285,-3.1336352140485357,1.350205458009901,3.2456135829739052
2010-08-12,-0.5378748849571791,25.73,2.74,2.19,1.3319327916135977,-0.7364255199402647,-3.358220682751545,2.393856076192069,6.004010619433542
2010-08-13,-0.4023574358396065,26.24,2.68,2.14,1.1586383834775291,-0.7004918780403102,-1.3583538734943224,3.951820654534366,5.829051116950401
2010-08-16,0.012045854325926,26.1,2.58,2.07,1.15206056307202,-1.113604057595552,-2.8219867701558154,3.8651791319456397,6.329554557245998
2010-08-17,1.2192216013040102,24.33,2.64,2.12,1.1560733722564018,-3.7225220578836815,-3.955011392066743,2.9774567579670563,4.776936271464582
2010-08-18,0.1482778716812571,24.59,2.64,2.13,1.1129037431255644,-3.548848149449324,-1.2676386162821185,2.7875264172727787,4.299180697771865
